,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_date,artists,sample_30s,name
515,0.689,0.245,7.0,-13.916,1,0.0671,0.996,0.916,0.273,0.672,126.603,audio_features,2mYyH216FlPzP4rFQAuIxo,spotify:track:2mYyH216FlPzP4rFQAuIxo,https://api.spotify.com/v1/tracks/2mYyH216FlPzP4rFQAuIxo,https://api.spotify.com/v1/audio-analysis/2mYyH216FlPzP4rFQAuIxo,172987,4,,,,https://p.scdn.co/mp3-preview/fb9930f6744788566c7c379ad3f4f2b2f69ab97b?cid=f0967aa1c7064a36856282c85b3644a4,Marea Baja - Remasterizado
516,0.64,0.311,3.0,-14.227,0,0.0539,0.995,0.973,0.201,0.744,124.044,audio_features,2v1xGuEPv8AtXzNSxDeCyV,spotify:track:2v1xGuEPv8AtXzNSxDeCyV,https://api.spotify.com/v1/tracks/2v1xGuEPv8AtXzNSxDeCyV,https://api.spotify.com/v1/audio-analysis/2v1xGuEPv8AtXzNSxDeCyV,170533,4,,,,https://p.scdn.co/mp3-preview/ed57b828d1395f40be1ad2f15768f91b495eb4ea?cid=f0967aa1c7064a36856282c85b3644a4,No me Digas Que la Quiero - Remasterizado
517,0.424,0.309,5.0,-16.927,1,0.0591,0.996,0.946,0.175,0.327,127.24,audio_features,2xDnVQfki042lphxbxDylR,spotify:track:2xDnVQfki042lphxbxDylR,https://api.spotify.com/v1/tracks/2xDnVQfki042lphxbxDylR,https://api.spotify.com/v1/audio-analysis/2xDnVQfki042lphxbxDylR,204053,4,,,,https://p.scdn.co/mp3-preview/b3f1ebf936207e8ecdfdfb5fdcc87077cb3f162a?cid=f0967aa1c7064a36856282c85b3644a4,Sobin Blue - Remasterizado
518,0.576,0.487,5.0,-15.383,0,0.0987,0.991,0.963,0.145,0.872,131.307,audio_features,2xK2jdLgjizVgc7pt3xjm1,spotify:track:2xK2jdLgjizVgc7pt3xjm1,https://api.spotify.com/v1/tracks/2xK2jdLgjizVgc7pt3xjm1,https://api.spotify.com/v1/audio-analysis/2xK2jdLgjizVgc7pt3xjm1,173693,4,,,,https://p.scdn.co/mp3-preview/7f56bce21137658453e31e073445f54a8f237f65?cid=f0967aa1c7064a36856282c85b3644a4,El Serrucho - Remasterizado
519,0.494,0.111,5.0,-23.239,1,0.0653,0.995,0.684,0.176,0.634,127.714,audio_features,2xY6aTzgJS9nI9kcG3F2bh,spotify:track:2xY6aTzgJS9nI9kcG3F2bh,https://api.spotify.com/v1/tracks/2xY6aTzgJS9nI9kcG3F2bh,https://api.spotify.com/v1/audio-analysis/2xY6aTzgJS9nI9kcG3F2bh,159200,4,,,,https://p.scdn.co/mp3-preview/df9105dda34e6b74dbbebf8d98ffd4440b1a1417?cid=f0967aa1c7064a36856282c85b3644a4,El Beso de la Muerte - Remasterizado
520,0.209,0.52,10.0,-15.655,1,0.0739,0.996,0.987,0.501,0.575,173.264,audio_features,30JHWOyo2V4pvQu7Kttmk8,spotify:track:30JHWOyo2V4pvQu7Kttmk8,https://api.spotify.com/v1/tracks/30JHWOyo2V4pvQu7Kttmk8,https://api.spotify.com/v1/audio-analysis/30JHWOyo2V4pvQu7Kttmk8,168373,4,,,,https://p.scdn.co/mp3-preview/e669a11fbfbb5895f5682b2b420fb95833f06321?cid=f0967aa1c7064a36856282c85b3644a4,Sueño Indio - Remasterizado
521,0.436,0.492,2.0,-14.29,1,0.0977,0.995,0.967,0.367,0.781,127.168,audio_features,31mfc5lwsASjh3fXAn5VCJ,spotify:track:31mfc5lwsASjh3fXAn5VCJ,https://api.spotify.com/v1/tracks/31mfc5lwsASjh3fXAn5VCJ,https://api.spotify.com/v1/audio-analysis/31mfc5lwsASjh3fXAn5VCJ,172707,4,,,,https://p.scdn.co/mp3-preview/cb337ed38bb4429034c3e50bfdf5b59be2de944c?cid=f0967aa1c7064a36856282c85b3644a4,Ahí Va el Dulce - Remasterizado
522,0.658,0.398,7.0,-10.054,0,0.0434,0.713,0.0,0.127,0.882,157.969,audio_features,36Cxe9CIlO1pcc7kPpm9nX,spotify:track:36Cxe9CIlO1pcc7kPpm9nX,https://api.spotify.com/v1/tracks/36Cxe9CIlO1pcc7kPpm9nX,https://api.spotify.com/v1/audio-analysis/36Cxe9CIlO1pcc7kPpm9nX,199533,4,,,,https://p.scdn.co/mp3-preview/dbcda90a46ad37a2958db3493c64366cbc386c36?cid=f0967aa1c7064a36856282c85b3644a4,Goody-Goody
523,0.478,0.601,7.0,-15.063,1,0.0434,0.00262,0.0125,0.413,0.453,140.472,audio_features,39hHy2RE5bbkjweHBOwyi7,spotify:track:39hHy2RE5bbkjweHBOwyi7,https://api.spotify.com/v1/tracks/39hHy2RE5bbkjweHBOwyi7,https://api.spotify.com/v1/audio-analysis/39hHy2RE5bbkjweHBOwyi7,449480,4,,,,https://p.scdn.co/mp3-preview/e2c74175b9e5673e0e46e269b9424e3112b3d65a?cid=f0967aa1c7064a36856282c85b3644a4,Mr. John
524,0.315,0.278,10.0,-14.458,1,0.0607,0.996,0.975,0.423,0.902,202.084,audio_features,3A4KeGhXlHPpSWYIFyxYZk,spotify:track:3A4KeGhXlHPpSWYIFyxYZk,https://api.spotify.com/v1/tracks/3A4KeGhXlHPpSWYIFyxYZk,https://api.spotify.com/v1/audio-analysis/3A4KeGhXlHPpSWYIFyxYZk,148120,4,,,,https://p.scdn.co/mp3-preview/b81441e9ca313931c165f824ee97ac768e25783e?cid=f0967aa1c7064a36856282c85b3644a4,Melodía de Amor - Remasterizado
525,0.37,0.4,5.0,-15.612,1,0.0697,0.996,0.985,0.532,0.554,127.293,audio_features,3CbLwi1sL1h4C1uOVLERLX,spotify:track:3CbLwi1sL1h4C1uOVLERLX,https://api.spotify.com/v1/tracks/3CbLwi1sL1h4C1uOVLERLX,https://api.spotify.com/v1/audio-analysis/3CbLwi1sL1h4C1uOVLERLX,170800,4,,,,https://p.scdn.co/mp3-preview/948bee8ef3a9cba051d7dc12d0d20252ee91b3d7?cid=f0967aa1c7064a36856282c85b3644a4,La Mora - Remasterizado
526,0.666,0.272,5.0,-14.492,1,0.0992,0.993,6.15e-06,0.181,0.95,71.371,audio_features,3PVLFMxbSZMgzepT2O3zvE,spotify:track:3PVLFMxbSZMgzepT2O3zvE,https://api.spotify.com/v1/tracks/3PVLFMxbSZMgzepT2O3zvE,https://api.spotify.com/v1/audio-analysis/3PVLFMxbSZMgzepT2O3zvE,153973,4,,,,https://p.scdn.co/mp3-preview/0ba31ebae10baae76a8a8285f6acd277fd4465b9?cid=f0967aa1c7064a36856282c85b3644a4,Elle s'etait fait couper les cheveux
527,0.301,0.312,4.0,-14.995,1,0.0527,0.995,0.916,0.422,0.715,68.673,audio_features,3T8yr5lt6QxomDUG9CIkrt,spotify:track:3T8yr5lt6QxomDUG9CIkrt,https://api.spotify.com/v1/tracks/3T8yr5lt6QxomDUG9CIkrt,https://api.spotify.com/v1/audio-analysis/3T8yr5lt6QxomDUG9CIkrt,177348,4,,,,https://p.scdn.co/mp3-preview/acbefa7985037779324e7ab140b031930f313387?cid=f0967aa1c7064a36856282c85b3644a4,Nebe Aye Shyama Nebe Aye
528,0.386,0.518,0.0,-10.86,1,0.0446,0.996,0.882,0.31,0.726,117.085,audio_features,3W8SR4j4XfaSrRoJou1EYA,spotify:track:3W8SR4j4XfaSrRoJou1EYA,https://api.spotify.com/v1/tracks/3W8SR4j4XfaSrRoJou1EYA,https://api.spotify.com/v1/audio-analysis/3W8SR4j4XfaSrRoJou1EYA,169253,4,,,,https://p.scdn.co/mp3-preview/f1c5caea6ab3af3f657bad74d36251fefec65afc?cid=f0967aa1c7064a36856282c85b3644a4,Asi me Dejas - Remasterizado
529,0.434,0.322,10.0,-15.618,1,0.0497,0.995,0.883,0.128,0.745,203.564,audio_features,3a1oQMnNoqob4NOSmTAsvr,spotify:track:3a1oQMnNoqob4NOSmTAsvr,https://api.spotify.com/v1/tracks/3a1oQMnNoqob4NOSmTAsvr,https://api.spotify.com/v1/audio-analysis/3a1oQMnNoqob4NOSmTAsvr,182773,4,,,,https://p.scdn.co/mp3-preview/d359effd418654457270082542cbfc811cedefe5?cid=f0967aa1c7064a36856282c85b3644a4,Biminy
530,0.531,0.383,0.0,-11.666,1,0.0542,0.861,0.0,0.24,0.832,164.47,audio_features,3dlYc2bWBp3AIPBaYzvqL8,spotify:track:3dlYc2bWBp3AIPBaYzvqL8,https://api.spotify.com/v1/tracks/3dlYc2bWBp3AIPBaYzvqL8,https://api.spotify.com/v1/audio-analysis/3dlYc2bWBp3AIPBaYzvqL8,161373,4,,,,https://p.scdn.co/mp3-preview/b1156e9080abd61e9b1a006c37aa38dc9edd5916?cid=f0967aa1c7064a36856282c85b3644a4,The Holy Babe
531,0.825,0.251,3.0,-12.484,0,0.0775,0.996,0.898,0.133,0.586,75.416,audio_features,3hnWzirtxXGoNp40x0WbAo,spotify:track:3hnWzirtxXGoNp40x0WbAo,https://api.spotify.com/v1/tracks/3hnWzirtxXGoNp40x0WbAo,https://api.spotify.com/v1/audio-analysis/3hnWzirtxXGoNp40x0WbAo,153613,4,,,,https://p.scdn.co/mp3-preview/54d0836ab2140bdd73e8354ab7c6c11111915868?cid=f0967aa1c7064a36856282c85b3644a4,Yo Busco a Mi Pebeta - Remasterizado
532,0.787,0.381,9.0,-11.463,0,0.432,0.992,2.03e-06,0.0687,0.832,123.944,audio_features,3k0JUV42pr3lm1MiXtN0sp,spotify:track:3k0JUV42pr3lm1MiXtN0sp,https://api.spotify.com/v1/tracks/3k0JUV42pr3lm1MiXtN0sp,https://api.spotify.com/v1/audio-analysis/3k0JUV42pr3lm1MiXtN0sp,159440,4,,,,https://p.scdn.co/mp3-preview/69f0c4ecd07b9f6707ad4171fd5e7fcd55707f75?cid=f0967aa1c7064a36856282c85b3644a4,Dites moi m'sieur chevalier
533,0.674,0.318,10.0,-16.047,1,0.256,0.996,0.931,0.153,0.766,130.672,audio_features,3k7kqHlT7z3HAe8BVrk0Zd,spotify:track:3k7kqHlT7z3HAe8BVrk0Zd,https://api.spotify.com/v1/tracks/3k7kqHlT7z3HAe8BVrk0Zd,https://api.spotify.com/v1/audio-analysis/3k7kqHlT7z3HAe8BVrk0Zd,153240,4,,,,https://p.scdn.co/mp3-preview/163280506951292ad0b1c095dc6770c798d1d77f?cid=f0967aa1c7064a36856282c85b3644a4,China - Remasterizado
534,0.589,0.301,5.0,-10.049,1,0.218,0.976,0.514,0.18,0.92,182.012,audio_features,3lToy7oVouc833ZPrXPGO0,spotify:track:3lToy7oVouc833ZPrXPGO0,https://api.spotify.com/v1/tracks/3lToy7oVouc833ZPrXPGO0,https://api.spotify.com/v1/audio-analysis/3lToy7oVouc833ZPrXPGO0,175200,4,,,,https://p.scdn.co/mp3-preview/44b9e5004eb869feb5d07214a7212b1c292aeab6?cid=f0967aa1c7064a36856282c85b3644a4,Potato Head Blues
535,0.523,0.189,8.0,-20.918,1,0.106,0.991,0.94,0.216,0.822,123.954,audio_features,3pfh479X2kg7sNFLZmscWE,spotify:track:3pfh479X2kg7sNFLZmscWE,https://api.spotify.com/v1/tracks/3pfh479X2kg7sNFLZmscWE,https://api.spotify.com/v1/audio-analysis/3pfh479X2kg7sNFLZmscWE,141733,4,,,,https://p.scdn.co/mp3-preview/205a90550e64fd1b4fae5b53c8e45914d0ee407b?cid=f0967aa1c7064a36856282c85b3644a4,Torcacita - Remasterizado
536,0.387,0.715,7.0,-13.2,1,0.118,0.0126,0.623,0.227,0.436,129.754,audio_features,3sRZN0JyaVNLH33y7n1ioN,spotify:track:3sRZN0JyaVNLH33y7n1ioN,https://api.spotify.com/v1/tracks/3sRZN0JyaVNLH33y7n1ioN,https://api.spotify.com/v1/audio-analysis/3sRZN0JyaVNLH33y7n1ioN,644027,4,,,,https://p.scdn.co/mp3-preview/27c68c93af161906bf1d281ab471a08f192f70c8?cid=f0967aa1c7064a36856282c85b3644a4,Flying Home
537,0.456,0.325,4.0,-15.917,0,0.129,0.996,0.95,0.327,0.44,127.493,audio_features,3vNSAfq1Kpl8iKkb47oMJQ,spotify:track:3vNSAfq1Kpl8iKkb47oMJQ,https://api.spotify.com/v1/tracks/3vNSAfq1Kpl8iKkb47oMJQ,https://api.spotify.com/v1/audio-analysis/3vNSAfq1Kpl8iKkb47oMJQ,172493,4,,,,https://p.scdn.co/mp3-preview/5095f0229337216b17a85cf62da9b9a36aa79ed8?cid=f0967aa1c7064a36856282c85b3644a4,Muchachita Loca - Remasterizado
538,0.654,0.326,0.0,-11.12,1,0.0706,0.763,0.0,0.0366,0.675,79.84,audio_features,3weXrCuH0BVpfGaonKxZ3c,spotify:track:3weXrCuH0BVpfGaonKxZ3c,https://api.spotify.com/v1/tracks/3weXrCuH0BVpfGaonKxZ3c,https://api.spotify.com/v1/audio-analysis/3weXrCuH0BVpfGaonKxZ3c,206693,4,,,,https://p.scdn.co/mp3-preview/63d398d8c2fca4f33673ecbc09b06e0504e3bcb5?cid=f0967aa1c7064a36856282c85b3644a4,Bob White
539,0.801,0.398,10.0,-11.753,1,0.0459,0.995,0.895,0.0802,0.878,106.301,audio_features,46I2GKZAgZPBEPud1gzMlS,spotify:track:46I2GKZAgZPBEPud1gzMlS,https://api.spotify.com/v1/tracks/46I2GKZAgZPBEPud1gzMlS,https://api.spotify.com/v1/audio-analysis/46I2GKZAgZPBEPud1gzMlS,126307,4,,,,https://p.scdn.co/mp3-preview/05d4ac5e41f606694ef1ea0b8278afa5e464ead0?cid=f0967aa1c7064a36856282c85b3644a4,Toodles - My Baby's Baby Blue Eyes
540,0.409,0.274,8.0,-17.137,1,0.0705,0.995,0.0207,0.293,0.358,67.628,audio_features,46VoG8v7mJStzIkyJw4hJD,spotify:track:46VoG8v7mJStzIkyJw4hJD,https://api.spotify.com/v1/tracks/46VoG8v7mJStzIkyJw4hJD,https://api.spotify.com/v1/audio-analysis/46VoG8v7mJStzIkyJw4hJD,176240,4,,,,https://p.scdn.co/mp3-preview/5d6643312caadc49972f2180d317b2bdff54fc40?cid=f0967aa1c7064a36856282c85b3644a4,Pour un homme
541,0.527,0.165,5.0,-15.401,1,0.0717,0.995,0.0,0.139,0.727,133.193,audio_features,4BI5x2PIP4RtYUtfRD36gZ,spotify:track:4BI5x2PIP4RtYUtfRD36gZ,https://api.spotify.com/v1/tracks/4BI5x2PIP4RtYUtfRD36gZ,https://api.spotify.com/v1/audio-analysis/4BI5x2PIP4RtYUtfRD36gZ,176067,5,,,,https://p.scdn.co/mp3-preview/0bbe7dfb38de606151531b25ff811e3d8fe842e5?cid=f0967aa1c7064a36856282c85b3644a4,C'est pas grand chose
542,0.58,0.117,5.0,-25.096,1,0.129,0.996,0.934,0.137,0.776,130.235,audio_features,4CRqnUrUiDEi1d3jSLKgTH,spotify:track:4CRqnUrUiDEi1d3jSLKgTH,https://api.spotify.com/v1/tracks/4CRqnUrUiDEi1d3jSLKgTH,https://api.spotify.com/v1/audio-analysis/4CRqnUrUiDEi1d3jSLKgTH,147267,3,,,,https://p.scdn.co/mp3-preview/56aa645dd36c874e8065bb0c8b65204356c4c234?cid=f0967aa1c7064a36856282c85b3644a4,Fea - Remasterizado
543,0.592,0.115,5.0,-13.934,1,0.041,0.951,6.61e-06,0.115,0.361,115.759,audio_features,4Eo9mdYFPtjBeUrHlHcnlx,spotify:track:4Eo9mdYFPtjBeUrHlHcnlx,https://api.spotify.com/v1/tracks/4Eo9mdYFPtjBeUrHlHcnlx,https://api.spotify.com/v1/audio-analysis/4Eo9mdYFPtjBeUrHlHcnlx,275667,4,,,,https://p.scdn.co/mp3-preview/d8a60600426abf81bb949e097d10ac49544cecfc?cid=f0967aa1c7064a36856282c85b3644a4,Little White Lies
544,0.456,0.116,8.0,-17.128,1,0.1,0.995,0.954,0.146,0.443,132.705,audio_features,4GCADzGgIy4ywHIWCKkWNM,spotify:track:4GCADzGgIy4ywHIWCKkWNM,https://api.spotify.com/v1/tracks/4GCADzGgIy4ywHIWCKkWNM,https://api.spotify.com/v1/audio-analysis/4GCADzGgIy4ywHIWCKkWNM,189547,3,,,,https://p.scdn.co/mp3-preview/4bcc81f5f117d26ce53e6bd1362432c54e697d93?cid=f0967aa1c7064a36856282c85b3644a4,Yo Tuve un Cariño - Remasterizado
545,0.47,0.0838,8.0,-25.666,1,0.0726,0.995,0.834,0.108,0.306,116.989,audio_features,4JcqL56M22aCDB37MSSnH1,spotify:track:4JcqL56M22aCDB37MSSnH1,https://api.spotify.com/v1/tracks/4JcqL56M22aCDB37MSSnH1,https://api.spotify.com/v1/audio-analysis/4JcqL56M22aCDB37MSSnH1,175640,4,,,,https://p.scdn.co/mp3-preview/988d71bc1c4bf068d9152a4115ecdc4f710f814d?cid=f0967aa1c7064a36856282c85b3644a4,El Olivo - Remasterizado
546,0.671,0.492,10.0,-13.83,1,0.0395,0.995,0.898,0.156,0.969,109.993,audio_features,4L0ek0zTuWb9dYvSy5uUIL,spotify:track:4L0ek0zTuWb9dYvSy5uUIL,https://api.spotify.com/v1/tracks/4L0ek0zTuWb9dYvSy5uUIL,https://api.spotify.com/v1/audio-analysis/4L0ek0zTuWb9dYvSy5uUIL,164507,4,,,,https://p.scdn.co/mp3-preview/71e1263c008b49bb9f52a2bdf01bf96274940318?cid=f0967aa1c7064a36856282c85b3644a4,Sax-o-phun - A Study In Laugh and Slap Tongue
547,0.375,0.319,4.0,-15.537,1,0.0441,0.995,0.874,0.172,0.908,163.387,audio_features,4N3kXRigvFadWNy6Tq7ayJ,spotify:track:4N3kXRigvFadWNy6Tq7ayJ,https://api.spotify.com/v1/tracks/4N3kXRigvFadWNy6Tq7ayJ,https://api.spotify.com/v1/audio-analysis/4N3kXRigvFadWNy6Tq7ayJ,169253,4,,,,https://p.scdn.co/mp3-preview/7bf4b92e069e8aac749fb1265438f99a195c59ac?cid=f0967aa1c7064a36856282c85b3644a4,En la Vida Hay un Corazón - Remasterizado
548,0.597,0.113,4.0,-24.686,1,0.164,0.996,0.904,0.115,0.69,65.457,audio_features,4TuFMDzGgPrDEmXwZbGChX,spotify:track:4TuFMDzGgPrDEmXwZbGChX,https://api.spotify.com/v1/tracks/4TuFMDzGgPrDEmXwZbGChX,https://api.spotify.com/v1/audio-analysis/4TuFMDzGgPrDEmXwZbGChX,156160,4,,,,https://p.scdn.co/mp3-preview/5b79f00eeaed270b0226df7af5173fdd8dcf6247?cid=f0967aa1c7064a36856282c85b3644a4,Melancolica Casita - Remasterizado
549,0.746,0.231,2.0,-15.838,1,0.0842,0.996,0.956,0.145,0.736,115.355,audio_features,4U6AcKBTdp67QToRpDHHb9,spotify:track:4U6AcKBTdp67QToRpDHHb9,https://api.spotify.com/v1/tracks/4U6AcKBTdp67QToRpDHHb9,https://api.spotify.com/v1/audio-analysis/4U6AcKBTdp67QToRpDHHb9,140547,3,,,,https://p.scdn.co/mp3-preview/2278095c0ce778e2160660b397facecb1a43713f?cid=f0967aa1c7064a36856282c85b3644a4,China de Mi Amor - Remasterizado
550,0.731,0.233,1.0,-15.861,0,0.264,0.996,0.967,0.146,0.385,124.516,audio_features,4WdaiZK4fMflUP8ruEYH8l,spotify:track:4WdaiZK4fMflUP8ruEYH8l,https://api.spotify.com/v1/tracks/4WdaiZK4fMflUP8ruEYH8l,https://api.spotify.com/v1/audio-analysis/4WdaiZK4fMflUP8ruEYH8l,181173,4,,,,https://p.scdn.co/mp3-preview/b02ce6ee7ae6b4820e9d3d956c034194b3d5be63?cid=f0967aa1c7064a36856282c85b3644a4,Il Picolo Navio - Remasterizado
551,0.619,0.282,10.0,-16.012,1,0.0412,0.994,0.451,0.0872,0.533,103.758,audio_features,4YH89e5hyfAel9AAN97rvN,spotify:track:4YH89e5hyfAel9AAN97rvN,https://api.spotify.com/v1/tracks/4YH89e5hyfAel9AAN97rvN,https://api.spotify.com/v1/audio-analysis/4YH89e5hyfAel9AAN97rvN,203480,4,,,,https://p.scdn.co/mp3-preview/2ea418ec3c6109dc74856273732757d69347fb3e?cid=f0967aa1c7064a36856282c85b3644a4,Sally Lou
552,0.547,0.568,1.0,-10.012,1,0.0301,0.954,0.356,0.199,0.495,135.524,audio_features,4eNQvjOAqygtLY4i28x17x,spotify:track:4eNQvjOAqygtLY4i28x17x,https://api.spotify.com/v1/tracks/4eNQvjOAqygtLY4i28x17x,https://api.spotify.com/v1/audio-analysis/4eNQvjOAqygtLY4i28x17x,362587,4,,,,https://p.scdn.co/mp3-preview/ff850865155f69accc41e91383de40922a466e80?cid=f0967aa1c7064a36856282c85b3644a4,Stompin' at the Savoy - Mix Two
553,0.457,0.287,7.0,-12.439,1,0.193,0.996,0.917,0.162,0.412,95.47,audio_features,4eTrXVeB8bQza6nYQuxiae,spotify:track:4eTrXVeB8bQza6nYQuxiae,https://api.spotify.com/v1/tracks/4eTrXVeB8bQza6nYQuxiae,https://api.spotify.com/v1/audio-analysis/4eTrXVeB8bQza6nYQuxiae,136320,4,,,,https://p.scdn.co/mp3-preview/c7e5a447665ca09a51d1ffa6b8dea13bb36c2039?cid=f0967aa1c7064a36856282c85b3644a4,Un Metejón - Remasterizado
554,0.71,0.311,3.0,-13.292,1,0.0374,0.991,0.923,0.201,0.775,106.585,audio_features,4fsYspmSsMdX5lixH2B8Rs,spotify:track:4fsYspmSsMdX5lixH2B8Rs,https://api.spotify.com/v1/tracks/4fsYspmSsMdX5lixH2B8Rs,https://api.spotify.com/v1/audio-analysis/4fsYspmSsMdX5lixH2B8Rs,171747,4,,,,https://p.scdn.co/mp3-preview/4805f2fcc1f210ebfec3ac3d0716708401abb752?cid=f0967aa1c7064a36856282c85b3644a4,Follow the Swallow
555,0.526,0.151,10.0,-16.071,0,0.0696,0.995,0.0,0.376,0.484,81.288,audio_features,4g4UXXZXrlGxdrXisWRTYo,spotify:track:4g4UXXZXrlGxdrXisWRTYo,https://api.spotify.com/v1/tracks/4g4UXXZXrlGxdrXisWRTYo,https://api.spotify.com/v1/audio-analysis/4g4UXXZXrlGxdrXisWRTYo,188067,4,,,,https://p.scdn.co/mp3-preview/73ea1fefe75e408b20c110c3833a00f03db0a320?cid=f0967aa1c7064a36856282c85b3644a4,La chanson du trombone
556,0.326,0.271,2.0,-15.228,1,0.043,0.98,9.21e-05,0.186,0.542,93.167,audio_features,4ltnhOLm5o612B902ti2TV,spotify:track:4ltnhOLm5o612B902ti2TV,https://api.spotify.com/v1/tracks/4ltnhOLm5o612B902ti2TV,https://api.spotify.com/v1/audio-analysis/4ltnhOLm5o612B902ti2TV,192267,4,,,,https://p.scdn.co/mp3-preview/e9f2d7d11f5484f3eb0a61f536aca2d309638de4?cid=f0967aa1c7064a36856282c85b3644a4,Les larmes de pierrot
557,0.545,0.439,9.0,-16.679,1,0.0815,0.995,0.941,0.185,0.834,121.012,audio_features,4lwzPjx1blV6uaPLsduFTc,spotify:track:4lwzPjx1blV6uaPLsduFTc,https://api.spotify.com/v1/tracks/4lwzPjx1blV6uaPLsduFTc,https://api.spotify.com/v1/audio-analysis/4lwzPjx1blV6uaPLsduFTc,185160,4,,,,https://p.scdn.co/mp3-preview/44758e2713ec14b087396cdd217007e63ab7bdd8?cid=f0967aa1c7064a36856282c85b3644a4,Asaura - Remasterizado
558,0.329,0.17,10.0,-27.037,0,0.0627,0.992,0.401,0.148,0.493,64.447,audio_features,4mLDZgVosOy0ZharLlerK0,spotify:track:4mLDZgVosOy0ZharLlerK0,https://api.spotify.com/v1/tracks/4mLDZgVosOy0ZharLlerK0,https://api.spotify.com/v1/audio-analysis/4mLDZgVosOy0ZharLlerK0,170253,4,,,,https://p.scdn.co/mp3-preview/90002cf3af6100cfbcc0341f2cacd1b5bd6529a1?cid=f0967aa1c7064a36856282c85b3644a4,El Pato Alegre - Remasterizado
559,0.499,0.49,11.0,-16.745,1,0.123,0.995,0.934,0.147,0.8,122.224,audio_features,4srXADiC1aeEWPg8IcDfff,spotify:track:4srXADiC1aeEWPg8IcDfff,https://api.spotify.com/v1/tracks/4srXADiC1aeEWPg8IcDfff,https://api.spotify.com/v1/audio-analysis/4srXADiC1aeEWPg8IcDfff,178733,4,,,,https://p.scdn.co/mp3-preview/7db1cd788e0ee0b698fbd60156cacc4e19da71aa?cid=f0967aa1c7064a36856282c85b3644a4,El Rocío - Remasterizado
560,0.753,0.316,4.0,-13.68,0,0.047,0.996,0.861,0.092,0.883,105.504,audio_features,4vLc0mWLQ8S8T6XR5Us97h,spotify:track:4vLc0mWLQ8S8T6XR5Us97h,https://api.spotify.com/v1/tracks/4vLc0mWLQ8S8T6XR5Us97h,https://api.spotify.com/v1/audio-analysis/4vLc0mWLQ8S8T6XR5Us97h,201253,4,,,,https://p.scdn.co/mp3-preview/8979ca8668ba8ea3bb6c9dbd6592b2147621d0dd?cid=f0967aa1c7064a36856282c85b3644a4,Those Panama Mamas - Are Ruining me
561,0.748,0.289,2.0,-16.036,1,0.1,0.99,0.0,0.22,0.76,65.83,audio_features,4zuSkKlnNPCq7Bflx7JMQG,spotify:track:4zuSkKlnNPCq7Bflx7JMQG,https://api.spotify.com/v1/tracks/4zuSkKlnNPCq7Bflx7JMQG,https://api.spotify.com/v1/audio-analysis/4zuSkKlnNPCq7Bflx7JMQG,183573,4,,,,https://p.scdn.co/mp3-preview/4d333f00ef8e03170e48909060592c595e242efd?cid=f0967aa1c7064a36856282c85b3644a4,Le trompette en bois
562,0.677,0.456,10.0,-15.781,1,0.041,0.996,0.797,0.157,0.965,104.675,audio_features,503XlfLtlqdQhIu9WJK4zo,spotify:track:503XlfLtlqdQhIu9WJK4zo,https://api.spotify.com/v1/tracks/503XlfLtlqdQhIu9WJK4zo,https://api.spotify.com/v1/audio-analysis/503XlfLtlqdQhIu9WJK4zo,171413,4,,,,https://p.scdn.co/mp3-preview/ec663a9f9a90f0269603b955330ceec285a049c9?cid=f0967aa1c7064a36856282c85b3644a4,Sax-o-phun
563,0.334,0.311,6.0,-15.861,1,0.0748,0.995,0.97,0.147,0.572,168.437,audio_features,53S2MU9AZtdPhAmAtxYdAf,spotify:track:53S2MU9AZtdPhAmAtxYdAf,https://api.spotify.com/v1/tracks/53S2MU9AZtdPhAmAtxYdAf,https://api.spotify.com/v1/audio-analysis/53S2MU9AZtdPhAmAtxYdAf,193267,3,,,,https://p.scdn.co/mp3-preview/9f3ba89c22fbdbdd1c0b533c32b940484fa6b330?cid=f0967aa1c7064a36856282c85b3644a4,Reflejos - Remasterizado
564,0.591,0.538,4.0,-9.451,1,0.0724,0.996,0.9,0.316,0.68,115.426,audio_features,58yxwImcolz0UxiBnXiU7o,spotify:track:58yxwImcolz0UxiBnXiU7o,https://api.spotify.com/v1/tracks/58yxwImcolz0UxiBnXiU7o,https://api.spotify.com/v1/audio-analysis/58yxwImcolz0UxiBnXiU7o,177747,4,,,,https://p.scdn.co/mp3-preview/214274360efe213694e77f28aa1364995a93ebd5?cid=f0967aa1c7064a36856282c85b3644a4,Amigazo - Remasterizado
565,0.728,0.323,0.0,-12.072,1,0.0363,0.995,0.764,0.139,0.757,104.668,audio_features,5AaoGLPAE3gNEdr7DAWyDe,spotify:track:5AaoGLPAE3gNEdr7DAWyDe,https://api.spotify.com/v1/tracks/5AaoGLPAE3gNEdr7DAWyDe,https://api.spotify.com/v1/audio-analysis/5AaoGLPAE3gNEdr7DAWyDe,170587,4,,,,https://p.scdn.co/mp3-preview/b5cb1b877118f1436737cd18f05669d17108f743?cid=f0967aa1c7064a36856282c85b3644a4,The Slave of Love
